Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
yield_1323802820.avi_image0.png;yield;651;38;684;66;0,0;vid0/vid_cmp2.avi;10965;yield_1323802820.avi;2
yield_1323802820.avi_image1.png;yield;660;42;693;70;0,0;vid0/vid_cmp2.avi;10970;yield_1323802820.avi;7
yield_1323802820.avi_image2.png;yield;668;36;701;65;0,0;vid0/vid_cmp2.avi;10975;yield_1323802820.avi;12
keepRight_1323802829.avi_image1.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11134;keepRight_1323802829.avi;46
keepRight_1323802829.avi_image2.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11178;keepRight_1323802829.avi;90
keepRight_1323802829.avi_image3.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11222;keepRight_1323802829.avi;134
keepRight_1323802829.avi_image4.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11266;keepRight_1323802829.avi;178
keepRight_1323802829.avi_image5.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11310;keepRight_1323802829.avi;222
keepRight_1323802829.avi_image6.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11354;keepRight_1323802829.avi;266
keepRight_1323802829.avi_image8.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11442;keepRight_1323802829.avi;354
keepRight_1323802829.avi_image9.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11486;keepRight_1323802829.avi;398
keepRight_1323802829.avi_image10.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11530;keepRight_1323802829.avi;442
keepRight_1323802829.avi_image11.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11574;keepRight_1323802829.avi;486
keepRight_1323802829.avi_image12.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11618;keepRight_1323802829.avi;530
keepRight_1323802829.avi_image13.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11662;keepRight_1323802829.avi;574
keepRight_1323802829.avi_image14.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11706;keepRight_1323802829.avi;618
keepRight_1323802829.avi_image15.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11750;keepRight_1323802829.avi;662
keepRight_1323802829.avi_image16.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11794;keepRight_1323802829.avi;706
keepRight_1323802829.avi_image17.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11838;keepRight_1323802829.avi;750
keepRight_1323802829.avi_image18.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11882;keepRight_1323802829.avi;794
keepRight_1323802829.avi_image19.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11926;keepRight_1323802829.avi;838
keepRight_1323802829.avi_image20.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;11970;keepRight_1323802829.avi;882
keepRight_1323802829.avi_image21.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;12014;keepRight_1323802829.avi;926
keepRight_1323802829.avi_image22.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;12058;keepRight_1323802829.avi;970
keepRight_1323802829.avi_image23.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;12102;keepRight_1323802829.avi;1014
keepRight_1323802829.avi_image24.png;keepRight;229;45;250;68;0,0;vid0/vid_cmp2.avi;12146;keepRight_1323802829.avi;1058
keepRight_1323802829.avi_image25.png;keepRight;229;46;250;69;0,0;vid0/vid_cmp2.avi;12190;keepRight_1323802829.avi;1102
keepRight_1323802829.avi_image26.png;keepRight;222;45;244;71;0,0;vid0/vid_cmp2.avi;12234;keepRight_1323802829.avi;1146
keepRight_1323802829.avi_image27.png;keepRight;202;45;225;72;0,0;vid0/vid_cmp2.avi;12278;keepRight_1323802829.avi;1190
keepRight_1323802829.avi_image28.png;keepRight;170;32;199;65;0,0;vid0/vid_cmp2.avi;12322;keepRight_1323802829.avi;1234
keepRight_1323802829.avi_image29.png;keepRight;126;20;168;68;0,0;vid0/vid_cmp2.avi;12366;keepRight_1323802829.avi;1278
noLeftTurn_1323803031.avi_image0.png;noLeftTurn;62;29;86;51;0,0;vid0/vid_cmp2.avi;16018;noLeftTurn_1323803031.avi;2
noLeftTurn_1323803031.avi_image1.png;noLeftTurn;52;29;78;53;0,0;vid0/vid_cmp2.avi;16023;noLeftTurn_1323803031.avi;7
noLeftTurn_1323803031.avi_image2.png;noLeftTurn;43;28;70;53;0,0;vid0/vid_cmp2.avi;16028;noLeftTurn_1323803031.avi;12
noLeftTurn_1323803031.avi_image3.png;noLeftTurn;38;28;65;53;0,0;vid0/vid_cmp2.avi;16033;noLeftTurn_1323803031.avi;17
noLeftTurn_1323803031.avi_image4.png;noLeftTurn;31;27;58;52;0,0;vid0/vid_cmp2.avi;16038;noLeftTurn_1323803031.avi;22
noLeftTurn_1323803031.avi_image5.png;noLeftTurn;22;26;50;52;0,0;vid0/vid_cmp2.avi;16043;noLeftTurn_1323803031.avi;27
noLeftTurn_1323803031.avi_image6.png;noLeftTurn;13;25;42;52;0,0;vid0/vid_cmp2.avi;16048;noLeftTurn_1323803031.avi;32
noLeftTurn_1323803031.avi_image7.png;noLeftTurn;6;25;35;53;0,0;vid0/vid_cmp2.avi;16053;noLeftTurn_1323803031.avi;37
speedLimit_1323803166.avi_image0.png;speedLimitUrdbl;547;111;561;126;0,0;vid0/vid_cmp2.avi;19143;speedLimit_1323803166.avi;2
speedLimit_1323803166.avi_image1.png;speedLimitUrdbl;547;127;561;144;0,0;vid0/vid_cmp2.avi;19148;speedLimit_1323803166.avi;7
speedLimit_1323803166.avi_image2.png;speedLimitUrdbl;548;122;563;139;0,0;vid0/vid_cmp2.avi;19153;speedLimit_1323803166.avi;12
speedLimit_1323803166.avi_image3.png;speedLimitUrdbl;551;113;566;131;0,0;vid0/vid_cmp2.avi;19158;speedLimit_1323803166.avi;17
speedLimit_1323803166.avi_image4.png;speedLimitUrdbl;553;114;569;133;0,0;vid0/vid_cmp2.avi;19163;speedLimit_1323803166.avi;22
speedLimit_1323803166.avi_image5.png;speedLimitUrdbl;556;117;572;136;0,0;vid0/vid_cmp2.avi;19168;speedLimit_1323803166.avi;27
speedLimit_1323803166.avi_image6.png;speedLimitUrdbl;560;114;576;133;0,0;vid0/vid_cmp2.avi;19173;speedLimit_1323803166.avi;32
