Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
pedestrian_1323822718.avi_image0.png;pedestrianCrossing;446;212;466;237;0,0;vid5/vid_cmp2.avi;709;pedestrian_1323822718.avi;2
pedestrian_1323822718.avi_image1.png;pedestrianCrossing;455;209;475;237;0,0;vid5/vid_cmp2.avi;716;pedestrian_1323822718.avi;9
pedestrian_1323822718.avi_image2.png;pedestrianCrossing;463;208;484;238;0,0;vid5/vid_cmp2.avi;723;pedestrian_1323822718.avi;16
pedestrian_1323822718.avi_image3.png;pedestrianCrossing;470;206;492;237;0,0;vid5/vid_cmp2.avi;730;pedestrian_1323822718.avi;23
pedestrian_1323822718.avi_image4.png;pedestrianCrossing;475;206;498;237;0,0;vid5/vid_cmp2.avi;737;pedestrian_1323822718.avi;30
pedestrian_1323822718.avi_image5.png;pedestrianCrossing;480;201;504;232;0,0;vid5/vid_cmp2.avi;744;pedestrian_1323822718.avi;37
pedestrian_1323822718.avi_image6.png;pedestrianCrossing;482;201;508;233;0,0;vid5/vid_cmp2.avi;751;pedestrian_1323822718.avi;44
pedestrian_1323822718.avi_image7.png;pedestrianCrossing;485;198;511;230;0,0;vid5/vid_cmp2.avi;758;pedestrian_1323822718.avi;51
pedestrian_1323822718.avi_image8.png;pedestrianCrossing;488;197;514;229;0,0;vid5/vid_cmp2.avi;765;pedestrian_1323822718.avi;58
pedestrian_1323822718.avi_image9.png;pedestrianCrossing;494;196;519;227;0,0;vid5/vid_cmp2.avi;772;pedestrian_1323822718.avi;65
pedestrian_1323822718.avi_image10.png;pedestrianCrossing;499;192;525;223;0,0;vid5/vid_cmp2.avi;779;pedestrian_1323822718.avi;72
pedestrian_1323822718.avi_image11.png;pedestrianCrossing;504;188;530;218;0,0;vid5/vid_cmp2.avi;786;pedestrian_1323822718.avi;79
pedestrian_1323822718.avi_image12.png;pedestrianCrossing;508;185;534;215;0,0;vid5/vid_cmp2.avi;793;pedestrian_1323822718.avi;86
pedestrian_1323822718.avi_image13.png;pedestrianCrossing;516;183;542;213;0,0;vid5/vid_cmp2.avi;800;pedestrian_1323822718.avi;93
pedestrian_1323822718.avi_image14.png;pedestrianCrossing;520;180;549;214;0,0;vid5/vid_cmp2.avi;807;pedestrian_1323822718.avi;100
pedestrian_1323822718.avi_image15.png;pedestrianCrossing;526;177;556;212;0,0;vid5/vid_cmp2.avi;814;pedestrian_1323822718.avi;107
pedestrian_1323822718.avi_image16.png;pedestrianCrossing;528;170;559;211;0,0;vid5/vid_cmp2.avi;821;pedestrian_1323822718.avi;114
pedestrian_1323822718.avi_image17.png;pedestrianCrossing;537;168;566;205;0,0;vid5/vid_cmp2.avi;828;pedestrian_1323822718.avi;121
pedestrian_1323822718.avi_image18.png;pedestrianCrossing;543;165;572;202;0,0;vid5/vid_cmp2.avi;835;pedestrian_1323822718.avi;128
pedestrian_1323822718.avi_image19.png;pedestrianCrossing;548;164;577;201;0,0;vid5/vid_cmp2.avi;842;pedestrian_1323822718.avi;135
pedestrian_1323822718.avi_image20.png;pedestrianCrossing;557;167;586;203;0,0;vid5/vid_cmp2.avi;849;pedestrian_1323822718.avi;142
pedestrian_1323822718.avi_image21.png;pedestrianCrossing;564;167;594;206;0,0;vid5/vid_cmp2.avi;856;pedestrian_1323822718.avi;149
pedestrian_1323822718.avi_image22.png;pedestrianCrossing;570;173;602;212;0,0;vid5/vid_cmp2.avi;863;pedestrian_1323822718.avi;156
pedestrian_1323822718.avi_image23.png;pedestrianCrossing;583;171;616;212;0,0;vid5/vid_cmp2.avi;870;pedestrian_1323822718.avi;163
pedestrian_1323822718.avi_image24.png;pedestrianCrossing;599;170;632;211;0,0;vid5/vid_cmp2.avi;877;pedestrian_1323822718.avi;170
pedestrian_1323822718.avi_image25.png;pedestrianCrossing;614;166;648;210;0,0;vid5/vid_cmp2.avi;884;pedestrian_1323822718.avi;177
pedestrian_1323822718.avi_image26.png;pedestrianCrossing;627;164;662;212;0,0;vid5/vid_cmp2.avi;891;pedestrian_1323822718.avi;184
pedestrian_1323822718.avi_image27.png;pedestrianCrossing;639;163;675;216;0,0;vid5/vid_cmp2.avi;898;pedestrian_1323822718.avi;191
pedestrian_1323822718.avi_image28.png;pedestrianCrossing;655;158;690;216;0,0;vid5/vid_cmp2.avi;905;pedestrian_1323822718.avi;198
stop_1323822759.avi_image0.png;stop;39;212;60;234;0,0;vid5/vid_cmp2.avi;1675;stop_1323822759.avi;2
stop_1323822759.avi_image1.png;stop;63;210;84;232;0,0;vid5/vid_cmp2.avi;1680;stop_1323822759.avi;7
stop_1323822759.avi_image2.png;stop;83;209;105;232;0,0;vid5/vid_cmp2.avi;1685;stop_1323822759.avi;12
stop_1323822759.avi_image3.png;stop;103;208;125;232;0,0;vid5/vid_cmp2.avi;1690;stop_1323822759.avi;17
stop_1323822759.avi_image4.png;stop;123;207;145;231;0,0;vid5/vid_cmp2.avi;1695;stop_1323822759.avi;22
