Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
stop_1323896588.avi_image10.png;stop;360;276;370;286;0,0;vid6/MVI_0071.MOV;824;stop_1323896588.avi;152
stop_1323896588.avi_image11.png;stop;377;277;387;289;0,0;vid6/MVI_0071.MOV;839;stop_1323896588.avi;167
stop_1323896588.avi_image12.png;stop;350;273;360;285;0,0;vid6/MVI_0071.MOV;854;stop_1323896588.avi;182
stop_1323896588.avi_image13.png;stop;344;271;355;284;0,0;vid6/MVI_0071.MOV;869;stop_1323896588.avi;197
stop_1323896588.avi_image14.png;stop;370;271;380;283;0,0;vid6/MVI_0071.MOV;884;stop_1323896588.avi;212
stop_1323896588.avi_image15.png;stop;352;268;363;281;0,0;vid6/MVI_0071.MOV;899;stop_1323896588.avi;227
stop_1323896588.avi_image16.png;stop;353;263;365;277;0,0;vid6/MVI_0071.MOV;914;stop_1323896588.avi;242
stop_1323896588.avi_image17.png;stop;351;262;364;276;0,0;vid6/MVI_0071.MOV;929;stop_1323896588.avi;257
stop_1323896588.avi_image18.png;stop;357;271;370;285;0,0;vid6/MVI_0071.MOV;944;stop_1323896588.avi;272
stop_1323896588.avi_image19.png;stop;359;260;373;275;0,0;vid6/MVI_0071.MOV;959;stop_1323896588.avi;287
stop_1323896588.avi_image20.png;stop;361;262;375;277;0,0;vid6/MVI_0071.MOV;974;stop_1323896588.avi;302
stop_1323896588.avi_image21.png;stop;381;261;397;279;0,0;vid6/MVI_0071.MOV;989;stop_1323896588.avi;317
stop_1323896588.avi_image22.png;stop;377;257;395;276;0,0;vid6/MVI_0071.MOV;1004;stop_1323896588.avi;332
stop_1323896588.avi_image23.png;stop;377;249;398;270;0,0;vid6/MVI_0071.MOV;1019;stop_1323896588.avi;347
stop_1323896588.avi_image24.png;stop;369;243;392;266;0,0;vid6/MVI_0071.MOV;1034;stop_1323896588.avi;362
stop_1323896588.avi_image25.png;stop;408;236;435;262;0,0;vid6/MVI_0071.MOV;1049;stop_1323896588.avi;377
