Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
pedestrian_1323821060.avi_image0.png;pedestrianCrossing;567;252;600;300;0,0;vid4/vid_cmp2.avi;1324;pedestrian_1323821060.avi;2
pedestrian_1323821060.avi_image1.png;pedestrianCrossing;574;254;610;304;0,0;vid4/vid_cmp2.avi;1329;pedestrian_1323821060.avi;7
pedestrian_1323821060.avi_image2.png;pedestrianCrossing;588;260;624;310;0,0;vid4/vid_cmp2.avi;1334;pedestrian_1323821060.avi;12
pedestrian_1323821060.avi_image3.png;pedestrianCrossing;601;256;640;309;0,0;vid4/vid_cmp2.avi;1339;pedestrian_1323821060.avi;17
pedestrian_1323821060.avi_image4.png;pedestrianCrossing;611;255;650;307;0,0;vid4/vid_cmp2.avi;1344;pedestrian_1323821060.avi;22
pedestrian_1323821060.avi_image5.png;pedestrianCrossing;625;252;664;304;0,0;vid4/vid_cmp2.avi;1349;pedestrian_1323821060.avi;27
pedestrian_1323821060.avi_image6.png;pedestrianCrossing;642;252;681;304;0,0;vid4/vid_cmp2.avi;1354;pedestrian_1323821060.avi;32
stop_1323821086.avi_image0.png;stop;110;304;135;328;0,0;vid4/vid_cmp2.avi;1921;stop_1323821086.avi;2
stop_1323821086.avi_image1.png;stop;133;300;158;325;0,0;vid4/vid_cmp2.avi;1926;stop_1323821086.avi;7
stop_1323821086.avi_image2.png;stop;157;296;183;322;0,0;vid4/vid_cmp2.avi;1931;stop_1323821086.avi;12
stop_1323821086.avi_image3.png;stop;181;295;207;321;0,0;vid4/vid_cmp2.avi;1936;stop_1323821086.avi;17
stop_1323821086.avi_image4.png;stop;205;294;231;320;0,0;vid4/vid_cmp2.avi;1941;stop_1323821086.avi;22
stop_1323821086.avi_image5.png;stop;230;289;257;316;0,0;vid4/vid_cmp2.avi;1946;stop_1323821086.avi;27
stop_1323821086.avi_image6.png;stop;258;287;285;314;0,0;vid4/vid_cmp2.avi;1951;stop_1323821086.avi;32
stop_1323821086.avi_image7.png;stop;287;285;315;313;0,0;vid4/vid_cmp2.avi;1956;stop_1323821086.avi;37
stop_1323821086.avi_image8.png;stop;315;279;346;310;0,0;vid4/vid_cmp2.avi;1961;stop_1323821086.avi;42
stop_1323821086.avi_image9.png;stop;348;272;380;303;0,0;vid4/vid_cmp2.avi;1966;stop_1323821086.avi;47
stop_1323821086.avi_image10.png;stop;379;264;411;296;0,0;vid4/vid_cmp2.avi;1971;stop_1323821086.avi;52
stop_1323821086.avi_image11.png;stop;409;257;447;291;0,0;vid4/vid_cmp2.avi;1976;stop_1323821086.avi;57
stop_1323821086.avi_image12.png;stop;441;249;481;287;0,0;vid4/vid_cmp2.avi;1981;stop_1323821086.avi;62
stop_1323821086.avi_image13.png;stop;476;241;517;281;0,0;vid4/vid_cmp2.avi;1986;stop_1323821086.avi;67
stop_1323821086.avi_image14.png;stop;512;230;559;272;0,0;vid4/vid_cmp2.avi;1991;stop_1323821086.avi;72
stop_1323821086.avi_image15.png;stop;551;219;600;264;0,0;vid4/vid_cmp2.avi;1996;stop_1323821086.avi;77
stop_1323821086.avi_image16.png;stop;588;203;642;252;0,0;vid4/vid_cmp2.avi;2001;stop_1323821086.avi;82
stop_1323821086.avi_image17.png;stop;631;186;689;240;0,0;vid4/vid_cmp2.avi;2006;stop_1323821086.avi;87
stop_1323821112.avi_image0.png;stop;301;282;332;312;0,0;vid4/vid_cmp2.avi;2513;stop_1323821112.avi;2
stop_1323821112.avi_image1.png;stop;309;280;342;312;0,0;vid4/vid_cmp2.avi;2519;stop_1323821112.avi;8
stop_1323821112.avi_image2.png;stop;323;279;356;311;0,0;vid4/vid_cmp2.avi;2525;stop_1323821112.avi;14
stop_1323821112.avi_image3.png;stop;326;277;360;310;0,0;vid4/vid_cmp2.avi;2531;stop_1323821112.avi;20
stop_1323821112.avi_image4.png;stop;334;275;369;308;0,0;vid4/vid_cmp2.avi;2537;stop_1323821112.avi;26
stop_1323821112.avi_image5.png;stop;341;275;377;309;0,0;vid4/vid_cmp2.avi;2543;stop_1323821112.avi;32
stop_1323821112.avi_image6.png;stop;351;274;387;308;0,0;vid4/vid_cmp2.avi;2549;stop_1323821112.avi;38
stop_1323821112.avi_image7.png;stop;359;274;396;308;0,0;vid4/vid_cmp2.avi;2555;stop_1323821112.avi;44
stop_1323821112.avi_image8.png;stop;368;273;406;308;0,0;vid4/vid_cmp2.avi;2561;stop_1323821112.avi;50
stop_1323821112.avi_image9.png;stop;378;274;416;310;0,0;vid4/vid_cmp2.avi;2567;stop_1323821112.avi;56
stop_1323821112.avi_image10.png;stop;387;273;426;311;0,0;vid4/vid_cmp2.avi;2573;stop_1323821112.avi;62
stop_1323821112.avi_image11.png;stop;398;273;438;311;0,0;vid4/vid_cmp2.avi;2579;stop_1323821112.avi;68
stop_1323821112.avi_image12.png;stop;407;270;448;310;0,0;vid4/vid_cmp2.avi;2585;stop_1323821112.avi;74
stop_1323821112.avi_image13.png;stop;417;268;459;308;0,0;vid4/vid_cmp2.avi;2591;stop_1323821112.avi;80
stop_1323821112.avi_image14.png;stop;426;267;469;307;0,0;vid4/vid_cmp2.avi;2597;stop_1323821112.avi;86
stop_1323821112.avi_image15.png;stop;436;266;479;306;0,0;vid4/vid_cmp2.avi;2603;stop_1323821112.avi;92
stop_1323821112.avi_image16.png;stop;446;266;491;308;0,0;vid4/vid_cmp2.avi;2609;stop_1323821112.avi;98
stop_1323821112.avi_image17.png;stop;463;265;509;308;0,0;vid4/vid_cmp2.avi;2615;stop_1323821112.avi;104
stop_1323821112.avi_image18.png;stop;468;264;515;308;0,0;vid4/vid_cmp2.avi;2621;stop_1323821112.avi;110
