Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
signalAhead_1324866115.avi_image0.png;signalAhead;401;222;424;246;0,0;vid8/MVI_0120.MOV;43;signalAhead_1324866115.avi;2
signalAhead_1324866115.avi_image1.png;signalAhead;411;221;435;246;0,0;vid8/MVI_0120.MOV;48;signalAhead_1324866115.avi;7
signalAhead_1324866115.avi_image2.png;signalAhead;417;214;445;242;0,0;vid8/MVI_0120.MOV;53;signalAhead_1324866115.avi;12
signalAhead_1324866115.avi_image3.png;signalAhead;429;213;460;244;0,0;vid8/MVI_0120.MOV;58;signalAhead_1324866115.avi;17
signalAhead_1324866115.avi_image4.png;signalAhead;444;207;478;242;0,0;vid8/MVI_0120.MOV;63;signalAhead_1324866115.avi;22
signalAhead_1324866115.avi_image5.png;signalAhead;464;200;506;240;0,0;vid8/MVI_0120.MOV;68;signalAhead_1324866115.avi;27
signalAhead_1324866115.avi_image6.png;signalAhead;490;187;537;237;0,0;vid8/MVI_0120.MOV;73;signalAhead_1324866115.avi;32
signalAhead_1324866115.avi_image7.png;signalAhead;533;166;592;228;0,0;vid8/MVI_0120.MOV;78;signalAhead_1324866115.avi;37
pedestrianCrossing_1324866135.avi_image0.png;pedestrianCrossing;387;202;417;232;0,0;vid8/MVI_0120.MOV;308;pedestrianCrossing_1324866135.avi;2
pedestrianCrossing_1324866135.avi_image1.png;pedestrianCrossing;391;198;424;229;0,0;vid8/MVI_0120.MOV;313;pedestrianCrossing_1324866135.avi;7
pedestrianCrossing_1324866135.avi_image2.png;pedestrianCrossing;400;192;436;225;0,0;vid8/MVI_0120.MOV;318;pedestrianCrossing_1324866135.avi;12
pedestrianCrossing_1324866135.avi_image3.png;pedestrianCrossing;409;187;449;224;0,0;vid8/MVI_0120.MOV;323;pedestrianCrossing_1324866135.avi;17
pedestrianCrossing_1324866135.avi_image4.png;pedestrianCrossing;419;181;462;221;0,0;vid8/MVI_0120.MOV;328;pedestrianCrossing_1324866135.avi;22
pedestrianCrossing_1324866135.avi_image5.png;pedestrianCrossing;433;170;480;216;0,0;vid8/MVI_0120.MOV;333;pedestrianCrossing_1324866135.avi;27
pedestrianCrossing_1324866135.avi_image6.png;pedestrianCrossing;447;159;499;210;0,0;vid8/MVI_0120.MOV;338;pedestrianCrossing_1324866135.avi;32
pedestrianCrossing_1324866135.avi_image7.png;pedestrianCrossing;467;147;527;205;0,0;vid8/MVI_0120.MOV;343;pedestrianCrossing_1324866135.avi;37
pedestrianCrossing_1324866135.avi_image8.png;pedestrianCrossing;488;131;558;197;0,0;vid8/MVI_0120.MOV;348;pedestrianCrossing_1324866135.avi;42
pedestrianCrossing_1324866135.avi_image9.png;pedestrianCrossing;517;109;600;187;0,0;vid8/MVI_0120.MOV;353;pedestrianCrossing_1324866135.avi;47
speedLimit_1324866175.avi_image0.png;speedLimitUrdbl;408;239;418;252;0,0;vid8/MVI_0120.MOV;1459;speedLimit_1324866175.avi;2
speedLimit_1324866175.avi_image1.png;speedLimitUrdbl;410;239;421;253;0,0;vid8/MVI_0120.MOV;1464;speedLimit_1324866175.avi;7
speedLimit_1324866175.avi_image2.png;speedLimit35;412;237;424;252;0,0;vid8/MVI_0120.MOV;1469;speedLimit_1324866175.avi;12
speedLimit_1324866175.avi_image3.png;speedLimit35;413;236;425;251;0,0;vid8/MVI_0120.MOV;1474;speedLimit_1324866175.avi;17
speedLimit_1324866175.avi_image4.png;speedLimit35;417;236;430;252;0,0;vid8/MVI_0120.MOV;1479;speedLimit_1324866175.avi;22
speedLimit_1324866175.avi_image5.png;speedLimit35;420;235;434;251;0,0;vid8/MVI_0120.MOV;1484;speedLimit_1324866175.avi;27
speedLimit_1324866175.avi_image6.png;speedLimit35;423;233;437;250;0,0;vid8/MVI_0120.MOV;1489;speedLimit_1324866175.avi;32
speedLimit_1324866175.avi_image7.png;speedLimit35;427;230;441;247;0,0;vid8/MVI_0120.MOV;1494;speedLimit_1324866175.avi;37
speedLimit_1324866175.avi_image8.png;speedLimit35;430;229;445;247;0,0;vid8/MVI_0120.MOV;1499;speedLimit_1324866175.avi;42
speedLimit_1324866175.avi_image9.png;speedLimit35;436;227;452;246;0,0;vid8/MVI_0120.MOV;1504;speedLimit_1324866175.avi;47
speedLimit_1324866175.avi_image10.png;speedLimit35;440;226;456;245;0,0;vid8/MVI_0120.MOV;1509;speedLimit_1324866175.avi;52
speedLimit_1324866175.avi_image10.png;speedLimit35;131;231;145;248;0,0;vid8/MVI_0120.MOV;1509;speedLimit_1324866175.avi;52
speedLimit_1324866175.avi_image11.png;speedLimit35;448;225;464;244;0,0;vid8/MVI_0120.MOV;1514;speedLimit_1324866175.avi;57
speedLimit_1324866175.avi_image11.png;speedLimit35;121;229;136;247;0,0;vid8/MVI_0120.MOV;1514;speedLimit_1324866175.avi;57
speedLimit_1324866175.avi_image12.png;speedLimit35;453;222;470;243;0,0;vid8/MVI_0120.MOV;1519;speedLimit_1324866175.avi;62
speedLimit_1324866175.avi_image12.png;speedLimit35;107;227;123;246;0,0;vid8/MVI_0120.MOV;1519;speedLimit_1324866175.avi;62
speedLimit_1324866175.avi_image13.png;speedLimit35;463;221;481;243;0,0;vid8/MVI_0120.MOV;1524;speedLimit_1324866175.avi;67
speedLimit_1324866175.avi_image13.png;speedLimit35;94;225;110;244;0,0;vid8/MVI_0120.MOV;1524;speedLimit_1324866175.avi;67
speedLimit_1324866175.avi_image14.png;speedLimit35;471;216;491;240;0,0;vid8/MVI_0120.MOV;1529;speedLimit_1324866175.avi;72
speedLimit_1324866175.avi_image14.png;speedLimit35;76;222;93;244;0,0;vid8/MVI_0120.MOV;1529;speedLimit_1324866175.avi;72
speedLimit_1324866175.avi_image15.png;speedLimit35;484;211;504;235;0,0;vid8/MVI_0120.MOV;1534;speedLimit_1324866175.avi;77
speedLimit_1324866175.avi_image15.png;speedLimit35;55;218;73;241;0,0;vid8/MVI_0120.MOV;1534;speedLimit_1324866175.avi;77
speedLimit_1324866175.avi_image16.png;speedLimit35;497;205;519;233;0,0;vid8/MVI_0120.MOV;1539;speedLimit_1324866175.avi;82
speedLimit_1324866175.avi_image16.png;speedLimit35;32;212;50;237;0,0;vid8/MVI_0120.MOV;1539;speedLimit_1324866175.avi;82
speedLimit_1324866175.avi_image17.png;speedLimit35;513;200;537;231;0,0;vid8/MVI_0120.MOV;1544;speedLimit_1324866175.avi;87
speedLimit_1324866175.avi_image17.png;speedLimit35;1;209;21;236;0,0;vid8/MVI_0120.MOV;1544;speedLimit_1324866175.avi;87
