Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
stop_1333388384.avi_image0.png;stop;288;178;312;201;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5032;stop_1333388384.avi;2
stop_1333388384.avi_image1.png;stop;313;177;339;201;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5038;stop_1333388384.avi;8
stop_1333388384.avi_image2.png;stop;339;172;365;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5044;stop_1333388384.avi;14
stop_1333388384.avi_image3.png;stop;364;171;391;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5050;stop_1333388384.avi;20
stop_1333388384.avi_image4.png;stop;389;170;416;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5056;stop_1333388384.avi;26
stop_1333388384.avi_image5.png;stop;414;168;442;198;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5062;stop_1333388384.avi;32
stop_1333388384.avi_image6.png;stop;436;165;466;195;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5068;stop_1333388384.avi;38
stop_1333388384.avi_image7.png;stop;458;163;489;194;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5074;stop_1333388384.avi;44
stop_1333388384.avi_image8.png;stop;479;160;511;193;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5080;stop_1333388384.avi;50
stop_1333388384.avi_image9.png;stop;499;158;532;192;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5086;stop_1333388384.avi;56
stop_1333388384.avi_image10.png;stop;519;156;553;191;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5092;stop_1333388384.avi;62
stop_1333388384.avi_image11.png;stop;537;153;572;188;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5098;stop_1333388384.avi;68
stop_1333388384.avi_image12.png;stop;554;151;589;186;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5104;stop_1333388384.avi;74
stop_1333388384.avi_image13.png;stop;570;148;605;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5110;stop_1333388384.avi;80
stop_1333388384.avi_image14.png;stop;583;146;619;183;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5116;stop_1333388384.avi;86
stop_1333388384.avi_image15.png;stop;596;147;634;185;0,0;aiua120306-0/DataLog02142012_002_external_camera.avi;5122;stop_1333388384.avi;92
