Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
signalAhead_1324866992.avi_image0.png;signalAhead;392;244;407;257;0,0;vid10/MVI_0122.MOV;2696;signalAhead_1324866992.avi;2
signalAhead_1324866992.avi_image0.png;signalAhead;268;248;283;262;0,0;vid10/MVI_0122.MOV;2696;signalAhead_1324866992.avi;2
signalAhead_1324866992.avi_image0.png;stop;420;247;429;259;0,1;vid10/MVI_0122.MOV;2696;signalAhead_1324866992.avi;2
signalAhead_1324866992.avi_image1.png;signalAhead;395;242;411;257;0,0;vid10/MVI_0122.MOV;2701;signalAhead_1324866992.avi;7
signalAhead_1324866992.avi_image1.png;signalAhead;265;246;281;262;0,0;vid10/MVI_0122.MOV;2701;signalAhead_1324866992.avi;7
signalAhead_1324866992.avi_image1.png;stop;424;246;433;259;0,1;vid10/MVI_0122.MOV;2701;signalAhead_1324866992.avi;7
signalAhead_1324866992.avi_image2.png;signalAhead;397;240;413;256;0,0;vid10/MVI_0122.MOV;2706;signalAhead_1324866992.avi;12
signalAhead_1324866992.avi_image2.png;signalAhead;262;244;278;260;0,0;vid10/MVI_0122.MOV;2706;signalAhead_1324866992.avi;12
signalAhead_1324866992.avi_image2.png;stop;428;244;437;257;0,1;vid10/MVI_0122.MOV;2706;signalAhead_1324866992.avi;12
signalAhead_1324866992.avi_image3.png;signalAhead;400;236;416;252;0,0;vid10/MVI_0122.MOV;2711;signalAhead_1324866992.avi;17
signalAhead_1324866992.avi_image3.png;signalAhead;259;241;275;257;0,0;vid10/MVI_0122.MOV;2711;signalAhead_1324866992.avi;17
signalAhead_1324866992.avi_image3.png;stop;434;240;443;253;0,1;vid10/MVI_0122.MOV;2711;signalAhead_1324866992.avi;17
signalAhead_1324866992.avi_image4.png;signalAhead;400;235;418;252;0,0;vid10/MVI_0122.MOV;2716;signalAhead_1324866992.avi;22
signalAhead_1324866992.avi_image4.png;signalAhead;253;241;270;257;0,0;vid10/MVI_0122.MOV;2716;signalAhead_1324866992.avi;22
signalAhead_1324866992.avi_image4.png;stop;438;239;447;252;0,1;vid10/MVI_0122.MOV;2716;signalAhead_1324866992.avi;22
signalAhead_1324866992.avi_image5.png;signalAhead;401;233;419;251;0,0;vid10/MVI_0122.MOV;2721;signalAhead_1324866992.avi;27
signalAhead_1324866992.avi_image5.png;signalAhead;247;241;264;257;0,0;vid10/MVI_0122.MOV;2721;signalAhead_1324866992.avi;27
signalAhead_1324866992.avi_image5.png;stop;441;237;451;251;0,1;vid10/MVI_0122.MOV;2721;signalAhead_1324866992.avi;27
signalAhead_1324866992.avi_image6.png;signalAhead;403;234;421;252;0,0;vid10/MVI_0122.MOV;2726;signalAhead_1324866992.avi;32
signalAhead_1324866992.avi_image6.png;signalAhead;240;241;258;259;0,0;vid10/MVI_0122.MOV;2726;signalAhead_1324866992.avi;32
signalAhead_1324866992.avi_image6.png;stop;446;238;456;252;0,1;vid10/MVI_0122.MOV;2726;signalAhead_1324866992.avi;32
signalAhead_1324866992.avi_image7.png;signalAhead;403;232;423;251;0,0;vid10/MVI_0122.MOV;2731;signalAhead_1324866992.avi;37
signalAhead_1324866992.avi_image7.png;signalAhead;232;240;250;258;0,0;vid10/MVI_0122.MOV;2731;signalAhead_1324866992.avi;37
signalAhead_1324866992.avi_image7.png;stop;450;235;461;250;0,1;vid10/MVI_0122.MOV;2731;signalAhead_1324866992.avi;37
signalAhead_1324866992.avi_image8.png;signalAhead;407;228;427;248;0,0;vid10/MVI_0122.MOV;2736;signalAhead_1324866992.avi;42
signalAhead_1324866992.avi_image8.png;signalAhead;225;236;244;256;0,0;vid10/MVI_0122.MOV;2736;signalAhead_1324866992.avi;42
signalAhead_1324866992.avi_image8.png;stop;458;230;470;249;0,1;vid10/MVI_0122.MOV;2736;signalAhead_1324866992.avi;42
signalAhead_1324866992.avi_image9.png;signalAhead;408;224;429;245;0,0;vid10/MVI_0122.MOV;2741;signalAhead_1324866992.avi;47
signalAhead_1324866992.avi_image9.png;signalAhead;216;235;237;256;0,0;vid10/MVI_0122.MOV;2741;signalAhead_1324866992.avi;47
signalAhead_1324866992.avi_image9.png;stop;467;227;479;246;0,1;vid10/MVI_0122.MOV;2741;signalAhead_1324866992.avi;47
signalAhead_1324866992.avi_image10.png;signalAhead;410;223;433;245;0,0;vid10/MVI_0122.MOV;2746;signalAhead_1324866992.avi;52
signalAhead_1324866992.avi_image10.png;signalAhead;204;234;227;256;0,0;vid10/MVI_0122.MOV;2746;signalAhead_1324866992.avi;52
